id,user_id,check_in_date,check_out_date,room_id,booking_price
68cfda5c-818a-44b4-8341-3419d6738fb8,e771876c-7398-44fd-9391-f9d9805bb917,2023-12-18,2023-12-21,37599eee-b2fc-4f2f-b6e0-8752c1b52d7c,180
4a00d524-a04a-49f7-95c4-56128f56e163,7c721d6c-4346-47dc-89a2-8bd787f8484e,2023-12-18,2023-12-21,eb9982ae-a061-45b8-8981-44afb6943395,180
ad8e36dd-bfd2-4268-ae0e-d693c45f0ad8,5e2b1361-44d9-4c26-a26a-6b879feb3be0,2023-12-18,2023-12-21,dfdd1618-4a51-4825-8812-95d61287eeab,180
61250bbd-5468-497a-8b92-87142b885c95,ad40226c-0f0a-4b47-a62b-ef3265fab9e9,2023-12-18,2023-12-20,62c35aac-f4b8-4d19-84aa-cf8c2666b272,120
8c156e2f-b534-4118-9940-a3c6ac4b9ad7,d3b0be33-7c87-4ee4-88df-332048e6343c,2023-12-18,2023-12-20,8b5540e7-7fd1-48d6-b3f5-a36f332e5f37,120
2c68d0e0-a80c-4db5-9413-21a5e5404b12,ceca7ab1-f5f7-42c4-88cc-c2bf2c6da3b9,2023-12-18,2023-12-20,a1563335-83d1-46cb-b978-6f6f2062ab26,240
d1000ff1-08b0-4d66-b89d-3d8152b85028,52e99d99-74e9-45be-a03c-2dba63b68fbe,2023-12-18,2023-12-20,1434b0d2-550d-4002-a5e9-4e44f9bad0ef,120
62808e27-584d-48e7-b0dc-7c35cefdca8a,9dd6bd5c-4133-40d1-9d38-72781e4c1996,2023-12-18,2023-12-21,76e6c42e-666b-4883-9f56-d4ba90bef534,180
8115b472-b3e5-4f27-b0d0-db6e9cf12384,bc3a4fc3-7765-466c-94a7-84f6865640fb,2023-12-18,2023-12-20,6607ec66-7049-484b-b3fb-b84ef8f0c88a,120
cf2c7a9d-fd1b-4744-b721-839e6a42615e,d43e0278-c6f0-48a7-bd8a-2a48e8a774f6,2023-12-18,2023-12-21,d2bcfd69-b9ce-449b-808c-b8bf6e08ffb5,300
809115e6-464e-4c04-9a1e-92a3bb39672a,a817373d-5bb1-45d0-af8b-c4887d885175,2023-12-18,2023-12-21,e8568bb4-6546-453c-a563-ef0d073669e2,300
8311f317-afd1-4902-bca5-3a7778e14c5c,87f3541c-ec6c-49e5-a82c-1ff0164db99a,2023-12-18,2023-12-21,d334d078-5b0b-4c4b-9e57-3bf719e326b3,300
5798e153-126e-456b-9c00-fcd911aab013,343baabb-1e11-460e-948f-9fca24abe82e,2023-12-18,2023-12-21,58a33588-9a4e-4d29-b3bf-31ab54d93b1c,180
5c0b1038-fdbf-4355-8769-d7a3c69f81ec,95a0db2a-0f71-4241-9d60-539b21bcd549,2023-12-18,2023-12-20,ddd8394b-dab8-4bd2-ad8c-91bb96a7d8be,120
2926887d-448e-406a-ad4e-1711e04b9982,4fe4408a-4cd5-4f8f-bf80-32b941c2f07a,2023-12-18,2023-12-21,6eb1588a-b77e-488c-9164-264890f76016,180
01800a81-aa33-426f-9a62-5e006f57f111,4a78fe95-19d7-4493-a2a8-f831f3a3967a,2023-12-18,2023-12-20,d48005c4-be09-4c4b-85d3-2441bf407c93,120
68612acb-7227-4f0c-a817-129930ab165c,7164bc0d-6f9e-4c3b-8a15-ee94552e9b82,2023-12-18,2023-12-20,c78315e9-b961-4907-b87b-efcd0efc8b41,120
0f831203-90af-4730-93b2-65d1adb42a3e,fe3f3999-fdff-49c8-90b9-853984c69c87,2023-12-18,2023-12-20,2e68c2d8-6a69-4a88-8d17-98a3ccfecd0c,120
5632008c-4d6a-4fe6-a886-cc65f5c9d0dc,aaa96d2e-804d-42d6-a0a5-de616f40b586,2023-12-18,2023-12-21,106c5eb1-b349-4dea-9b75-5ae237099210,180
7c9ea1fa-0a3e-4370-a72c-3c8d74a52f73,c586a28e-138f-499a-a909-b42d41d5739e,2023-12-19,2023-12-21,9a9a27cf-9ff4-43e5-a1ce-01dfaf7ad2bb,120
a87ae2f2-658c-4100-9b58-df46305c9cbb,c61286d6-b8ea-4a95-aeaa-b4952d536ad7,2023-12-19,2023-12-21,91affb0c-27bb-482e-90f6-2f00262ffa4d,120
302cfb3e-cbe9-47b9-ad5b-ada43a395720,93a9b028-4b0f-425d-982e-08845eb74cd0,2023-12-19,2023-12-21,4d15e712-ecb0-4541-899b-19c33155388c,120
648f8a59-17b4-4e09-a25e-6abacedc1f95,d4e8d0f9-5364-48ee-86d1-b433476d2fd9,2023-12-19,2023-12-22,f46c60c6-31d7-46b9-9634-c5173be0791f,180
7767585b-a62d-4781-a82c-6ae9844e2294,f922376f-08ca-48f7-8fff-2185ef20cdf8,2023-12-19,2023-12-22,448fc224-aca5-4f0b-ad29-eddacae5e7ee,180
33bc7cd9-accd-4714-9359-87ffa0fedeb0,aaa8884c-a5eb-407c-9248-a41385abcd0c,2023-12-19,2023-12-22,ee6140bb-13bd-4848-883d-f58ccc17c428,180
831e86cf-afc9-47cf-802c-407f65520cf0,e7ab1a73-3255-409c-bed0-ccddaebac663,2023-12-19,2023-12-22,cf7024b1-144e-41c1-8188-13cdbf8a0ad3,180
f943b87f-99fb-4a61-9b01-56b59a535c08,3d82b104-abb2-44d0-91bc-7ad63a5c3fc5,2023-12-19,2023-12-22,f49c8feb-1ee2-4988-8bbe-ef9c8f14152f,180
2ba6ae6a-0f70-4a9e-9584-df3e317fa9a5,e8d1e0c5-1e91-4fce-b115-fcc45cee4ee9,2023-12-19,2023-12-21,6495b303-870e-4c50-8582-6e07baab3c3d,240
a355dda6-a8a0-419b-8500-65dd65ef45f6,abf9f7f6-d2d2-4144-9107-e5c69be118ed,2023-12-19,2023-12-22,07f289d4-9541-43be-b27f-186f48ccc23d,180
f5bfdefc-2ada-45b8-845c-fb0636891087,6100faf4-987b-4843-b690-768f85cf5601,2023-12-19,2023-12-22,e2d8b07a-0a56-4a81-a212-2ba1ec31ad0f,360
21912861-476e-451a-a9c7-aa0f8fc5d9be,c3dfe0ad-b464-407e-80ef-52b3eba2bc01,2023-12-19,2023-12-22,87792fc9-ea94-4222-967f-9fae1f61d436,180
a7b0e6f7-f5a1-4ec8-9474-21e12c6d69c8,9b80d008-878a-436c-87a4-f4145297a162,2023-12-19,2023-12-22,4a48c408-789b-4478-820a-1b8c73b3ed73,180
83d60a2b-58e1-4d23-877f-0e70bdc22f7c,b4164fa4-61c2-4c23-bec7-c528dfb41a3e,2023-12-19,2023-12-22,5a3eba0f-0316-4e72-bc4e-bd4569c999ca,180
a1e9fdf7-5c88-4768-8812-9031f85fdfb5,fb5cfa9a-278c-4edd-b4ba-0e6c1ae3f744,2023-12-19,2023-12-21,361d318d-e2f0-4b34-a6dd-9e3d82cb256b,120
e03d79c9-744c-47be-ab3f-84ded3ae1abb,a2f481d1-4dfd-4a7d-8592-33144c9bb7aa,2023-12-19,2023-12-22,db20b584-92b2-4940-bc92-afda0f39a02f,180
298e1ee5-389e-45dc-b2bb-c77d17548d9b,75e0ab66-98b6-444e-9f53-502c1b010a04,2023-12-19,2023-12-21,0aff4186-2632-47b1-b3cc-fbbf8960e296,120
ae6b3ce2-ac25-4254-bea3-ad1112d42221,4b0fcd90-ab5d-49ca-931e-32a5a63a95eb,2023-12-19,2023-12-21,5151cc95-c99d-4bdf-9736-6efccc494240,120
6437cb66-cd5c-446d-bb98-b12313c9391b,a23390e1-46aa-42d3-942f-ebee09e6b7a1,2023-12-19,2023-12-22,d040003f-2746-46fb-94d9-16e3492e9d1b,360
fed51436-3986-4a55-af10-0e7ce59a5727,293aa1e9-4b96-44e6-820c-e16182b2cbf5,2023-12-19,2023-12-21,bc5e970c-7195-47c1-8338-aedd8c153228,120
4e810e03-b536-47bd-ba4c-b5a8830c4a72,184e4ae0-59a0-4b88-b1d8-8b89d230a8ec,2023-12-19,2023-12-21,fb2e6908-711c-40f7-a0a3-517fd1157456,240
849424b5-a916-45d2-9bf7-3e2b00455863,ccd45992-ab3e-47d2-be7c-dda7b36f5265,2023-12-19,2023-12-22,573136f7-4699-4b63-ac0c-a0e643a14e86,180
36fb9cdc-39d6-4f22-ac9b-fc2138b9fabb,c09f53dd-f603-4cdd-bfe6-45aa793b8766,2023-12-19,2023-12-21,d8f617ea-418a-49c9-9e86-a9c128a2f0c1,240
c485f78c-1c0f-4ae9-ad60-421588bfd079,f539b0a5-1598-4c84-9627-6df74ed333e3,2023-12-19,2023-12-21,dbd7a5ec-2eb5-429d-b9e3-8599e5ccb4c7,240
0ccd1b25-9058-4650-8b40-7a498a8fb71b,6b1288f9-c484-4647-b7a2-1a05f7830722,2023-12-19,2023-12-21,39ce6808-08b1-4ddc-afe1-34720c55bb06,120
cc7741ea-ee79-48ed-8dad-8ef39ea1bcc8,5f4df109-39a9-452f-bda9-a6e784f4e887,2023-12-19,2023-12-21,7bcc236b-a44b-468f-9868-1acf2aa0db73,120
9263049c-b5bb-4468-840f-2c41729320ed,78fb082f-4c84-4d92-a06d-0882f53c0729,2023-12-19,2023-12-21,7b250254-347c-45a6-a7f3-99744fd396ba,120
88a1d9e2-1661-4fbd-9bcc-be44c71e584f,bdd1d92c-18ab-49a2-ae9d-3451c3a0bbbc,2023-12-19,2023-12-21,7d489f72-1b92-40ee-ac6a-df873375bb41,120
d8d8e0fd-c349-4dc2-b081-1722eeffa231,860e5481-bc1b-4747-b04e-03effc13ccdd,2023-12-19,2023-12-22,10606647-ce23-4b2f-be49-0dce0f1e4b6c,180
70db33f3-bb8d-4e3e-a9e1-a47f3f95eb3a,54676a7c-637a-40d9-835b-1f9e52ae0a79,2023-12-19,2023-12-22,9ccc21e8-1f5c-46c7-9691-a10ecee9630a,180
5f8ba53f-5fd8-4aba-b28a-e76ae42c1cda,bac26781-7ce8-4191-b55a-f14ced4f260f,2023-12-19,2023-12-22,e0f10b5b-dbcc-404a-8f90-ac82c4d301ac,180
377491c3-89fc-4f6b-acf8-9aa4941bac82,df5726cc-cda9-469e-b4dd-33dcfa14f0d9,2023-12-19,2023-12-21,720aaad5-d6a8-4788-9e91-2e0660011f7b,120
20d61416-fde6-43db-9509-39d5fb8c8e64,cd570973-f6ac-4e2d-869f-b417e0ee21b7,2023-12-19,2023-12-21,cc7fe2f0-bb23-44b3-9106-b4b32878f725,120
16a6f238-7752-43ce-ac29-93f8107f650c,c2c92050-9061-45d6-9b5b-a5bdcb21d30f,2023-12-19,2023-12-22,a69dc741-4def-437c-87f8-7538a128b2bc,360
6b81a537-7df1-4a92-9222-47093324e099,bff2e071-d504-4ef9-ad5e-9d0c4ae6c37d,2023-12-19,2023-12-21,7e3324a2-c77c-4aa6-9f5b-d8dad4a2fca9,120
158a2d7b-7101-4201-8d10-66875940e284,9fa16692-ca44-46e6-a1a5-d78b34714682,2023-12-19,2023-12-22,7bab342e-c75a-404c-8c84-de3788702a0a,180
31669e51-81c4-40c9-8e53-3a161d0e3caf,fbf728be-07ba-4aa8-aaf9-c31cc74e3599,2023-12-19,2023-12-21,0a6d57e2-9e5d-40b7-8982-c1e04fb9442a,120
7f0d6c1e-da37-4934-b52e-c63cd27ebba9,08d90007-8952-43cc-9f3c-4bfc2fe06194,2023-12-19,2023-12-21,7affcc44-5178-4a25-8c2c-616558d944e9,120
0fb1aa93-a5bd-475c-ab7d-acf431561507,e34fdfba-7ffa-45ab-b598-fc8d5af553dd,2023-12-19,2023-12-21,071de032-c1fe-4dd7-a741-ead33fd73071,120
fae121a6-c0fd-4f07-ad4a-b1cdc6ef8ccf,3a21192a-7bb3-4fca-bc72-1e76dbee0719,2023-12-19,2023-12-22,a19cc288-413a-4670-8538-83970ea13f33,180
fc103c56-6e9e-4cea-b532-9a580279588c,6dd8b131-c221-468b-8537-8170ca885e87,2023-12-19,2023-12-21,26d34db7-84c9-46a0-8ec3-83a2f099f6b7,120
24a94a5f-e655-4d31-9965-57d79836c43e,5cf162a5-7f2a-407a-a84a-43ba2e0be7a2,2023-12-19,2023-12-21,45641bf4-758d-4bf0-9749-6253f6a55a4d,240
40f50278-3b29-477a-acd2-e5e0f01bb04a,c5e49abb-e30e-4242-8f40-ae304a89e9bc,2023-12-19,2023-12-22,37d6b888-bab9-4707-8058-21f488b478d8,180
8df1e292-15ae-4744-b786-24f82c0be0d2,e48a6d63-2098-4ed4-896b-817f6ea8e3ba,2023-12-19,2023-12-21,2ade6876-e672-4fb0-84ea-e12df0bfca32,120
198dff3c-6ef1-4679-9507-57cc772bfdaf,54770793-1818-42a9-bf22-f4900ae830ea,2023-12-19,2023-12-22,60fe4921-49d6-4a71-955d-126102b1e9e8,180
e14a298e-cd55-447c-9e7a-747455cf7acc,469eef6d-fbb5-4749-9e2b-e1f7947fa026,2023-12-19,2023-12-21,984223e2-82bc-469e-aad4-acc7ce69a56c,200
796f4382-9f82-4d11-a15f-805584b63391,a6781c32-1da7-4e77-8c4b-970297af7d16,2023-12-19,2023-12-22,38e25d3a-78fd-4be2-a39d-32e8b7721568,180
34a6c08f-0573-4806-b4b8-f46ef0a99e26,8a044429-6df1-452f-8dc6-8df0b82f8764,2023-12-19,2023-12-22,80f02d92-241a-4f62-99a2-416086277c10,180
8f29e3b8-614b-4f75-b19b-2c75afb7f1e6,f6f53dce-e540-4bfb-a089-0646978f8d37,2023-12-19,2023-12-21,ddc7bf99-78bb-43d8-832c-fa74c4d4d0a3,120
8ad22b9b-87ed-440f-b3e3-31dcce6af76a,e6ffd6a4-1046-4177-90ff-724ba2ed9c76,2023-12-19,2023-12-22,953708e4-0a14-4ecd-8786-0de3345b76d7,180
cb1b14ed-14d1-4d00-8241-cef456acf955,f49604c0-7929-4cc7-8dad-393f4f343329,2023-12-19,2023-12-22,f3dcb1eb-fbee-4793-8bb7-f73c17d0bf4e,180
703b8ca9-2ae9-4f18-9641-a0b2bb27eb6a,aea39fe6-daa0-4af2-9ac6-3ea5b1eb697f,2023-12-20,2023-12-22,6fc07e48-1de8-4bcb-b331-9478821d141c,120
c205411d-4532-48b7-a964-876291380b78,661a8c37-229a-4542-ad51-6117c8cdbb94,2023-12-20,2023-12-22,0c3c3e85-14e6-4b13-b14e-1be689971d31,120
b2ea4f2a-c601-4bb7-b987-2ec11c99e21b,6a4fe9e3-0bba-4914-bf74-c6f56c1ec9bb,2023-12-20,2023-12-22,3569b2b0-8569-45d1-9fef-6701f6164c83,240
14c4ae99-7fdb-4fb1-a388-10baf8e85ac8,65dc0bae-1d5f-4112-90dc-9bd0696577d6,2023-12-20,2023-12-23,ddb8a670-fb58-482e-87b5-90f27964c9f9,180
a110f9d8-8558-462d-9f36-6bbfb5571b35,49b776b7-6e9f-4c27-93b3-6eaaca578571,2023-12-20,2023-12-22,32cdf20f-f70c-42f2-8991-442a81cc1b01,240
d02e3156-ccfb-416b-8a92-71ea38dd1b80,9846ab2f-412b-42dd-a8b9-482bf16f3042,2023-12-20,2023-12-22,38095474-5166-4095-80f4-9683f6254fae,120
6d15adb6-08a8-4999-bfec-4d815ce93c43,d5fc6397-882e-4e06-be12-c225f76e8a1a,2023-12-20,2023-12-23,737f42d6-5103-4553-99e9-d6b690e634e8,180
44cdbf82-9a98-41bf-ae2a-3c3da58834a8,52e560d2-6ba9-4b88-afb7-82edfd6e12fe,2023-12-20,2023-12-22,08cd074d-5d19-4243-942f-697455043e3b,120
9d809e20-17ad-483a-aaa1-385e7f166b9a,9e6b1232-3c47-4668-b57f-fbfd87d8ff10,2023-12-20,2023-12-22,f75906a0-3a40-4597-a8ba-3a52c9b38274,120
f6e98c09-43e0-4753-9a1d-7c32d05c14e8,7d69e47f-2c34-4916-9f51-cba55352f0cb,2023-12-20,2023-12-22,24d2b447-a438-4d7c-8862-89ed7500b619,240
d2404d07-9812-42b0-8fe0-af60df27aa88,f252bcb4-64a6-41a9-bd2e-bef4403cf371,2023-12-20,2023-12-22,af76cf9c-fd6b-4fe0-aa26-ff0203e6d478,120
1880bc5e-a8ba-43b2-bea6-018715362edd,de375aa5-9220-479b-8da5-8a924ae933b3,2023-12-20,2023-12-23,16f7d046-3231-4cd6-b989-344acfacebba,360
c8243f3d-bc1a-48a6-a2f4-f5b5d032f1a9,fd554ecd-16d4-4cd7-a869-d9ded5a3dd71,2023-12-20,2023-12-22,36b9e81a-3a13-411f-acfa-79939ecbc831,120
eaf6e74b-55d5-493c-bd8d-b54ae22f14b6,ee3ae69e-a48f-45fb-9ac8-b256ba6b9b2a,2023-12-20,2023-12-23,b9ffab86-0227-49ed-8e1e-60e142389d85,180
e5bf168a-840b-4dc9-8374-901aa32c1e20,e01347f3-7bcf-4f93-aa59-089608e1ab39,2023-12-20,2023-12-22,fef81792-be08-4663-9926-2f4eb7ba477f,120
8a1d98b1-6b6f-4985-a047-46cac1d14daf,d6f64074-81e6-45a5-89c1-1a079aafff94,2023-12-20,2023-12-22,f4b8bc62-f8ec-4b4e-a5dd-1c08942b1c9f,120
dcf972e2-3100-4617-a7bb-4ab7c0ac1e52,7c808165-17bc-4c02-81e2-3e54916ca416,2023-12-20,2023-12-23,6ac62c9c-fa99-4511-b24c-f7167d66d681,180
1bb7bca1-3f2d-4c48-a4cf-ac1c22eae141,fc0b5d04-4f72-4e76-9792-09a5b1e99898,2023-12-20,2023-12-23,7a433a98-b6ef-4db8-96ca-d63989dfc175,180
f78d0ce6-aa65-4197-8da3-32c5530f188a,17df22e3-f0f5-45ef-b0b2-f1b12965d8ff,2023-12-20,2023-12-22,b137e8f1-77c4-49b4-a415-38a1204004bc,120
e9d8463b-d1af-4ad5-87e4-f0d5fafc86fc,4e266ad9-d3d1-4382-8dfb-cab551685403,2023-12-20,2023-12-23,60db1eab-1b52-4426-90bd-51987648e036,180
b5e599cc-f533-4dbd-a7ea-439736354283,a09856b8-81f4-4eab-a339-98f77ba64add,2023-12-20,2023-12-23,41013944-151d-451a-8387-54b09b3aa963,180
d7d90293-89af-4971-8103-1f69fc20ede2,025c43a3-4cf4-4b0f-92fb-c67d7d681e4f,2023-12-20,2023-12-23,55e92c21-f7b4-406b-8e04-ec6fb5325055,180
8fefce2a-31f7-4880-8ad4-9670ac9c6dab,735113b1-1fda-4042-83ea-3fc98c7bb865,2023-12-20,2023-12-23,e0445290-c6f0-4da6-820a-31ee00d64455,180
7ccf25f6-8c9a-4a93-ac88-bc8f6629272d,0450d619-a497-4d59-86d5-942e4db630a1,2023-12-20,2023-12-22,7d0a6735-fd0f-4a52-84db-84e96b277dfa,120
3f23b824-6014-4644-ba7c-75fff6a0a395,de4b8170-77b0-4de9-abbc-6715b2bb0414,2023-12-20,2023-12-22,d64d5d50-76cf-4f33-ac23-93bd941c9165,120
2c5b7f61-05b8-4849-a47b-9b7c04f9d184,c688fb64-d9e8-4746-a335-13668d8e702e,2023-12-20,2023-12-23,6539d999-908f-469a-b05e-77093f0ff04e,180
a16d0353-ef1e-497c-b970-b99306e474e1,9b404868-f4f5-4c12-89e3-4792375e15b1,2023-12-20,2023-12-22,27f5bd69-e2ce-4075-bccd-0e128f05aa7a,120
f8e4f680-9fb1-4cab-b345-413719d4b84b,af81d500-f062-4e7b-9781-6dda4873dba9,2023-12-20,2023-12-22,d1d76384-9ab8-4292-974c-8a9eb5c8cbab,120
940ed535-2971-42cb-a96b-e083588967e7,b0f2025b-7a0f-46ce-bc81-52cd67cc3fdb,2023-12-20,2023-12-23,2db79bce-f9f5-461b-b076-ca2eacdeb060,360
36906f26-fedc-4899-a399-a722f0c053ed,f9d11e6e-a257-4a0c-ade9-e9494e92b862,2023-12-20,2023-12-22,3762b570-7480-4ea9-bab7-9f5cfc54ebb7,120
f45fae8a-9243-40ee-b9fd-353690b3e4c0,29fd5968-0960-4759-a3b3-97973f32eb47,2023-12-20,2023-12-22,8160dcf8-37d1-44c1-bfa9-8d54643c682d,120
b6d7190f-f682-4165-83eb-75ff031a5d22,ca98ec44-b9e7-4ee0-88cc-413bd597d54d,2023-12-20,2023-12-23,6ba287e7-486a-4d58-aa57-7ade6d4367e4,180
92e87a9a-4e32-4540-ad8a-6a97c3cd143d,b3af2a96-7de7-4151-bdc7-d0c27351a063,2023-12-20,2023-12-22,861ccaaf-c2e9-4a5a-8fb7-8e3b195b18fc,120
a7e88ca0-cd90-46af-bd9c-80b2add9ac0d,877310ff-95c4-4abf-a46b-2a1412476047,2023-12-20,2023-12-23,f0d19b41-1199-49a5-ba8a-366dc673e553,180
525c5fe6-c67d-4d1b-b938-868bc4d4f9ec,5dfd8050-d8f5-42f7-a0b8-4cb4739777a8,2023-12-20,2023-12-23,e2252b1d-122c-4af8-91a0-ad357ef582e0,180
81c77b48-1bc2-4419-b30d-a558fddeb808,4344d655-801e-45a8-8d8d-77fe74f3068b,2023-12-20,2023-12-22,10818487-d753-4e0f-ba71-9c3dfd51dc4b,240
629661e1-e5f5-47bd-9612-ce4b62e8212a,b2c41c04-8775-4ad7-a9a7-303dc87cdc40,2023-12-20,2023-12-23,32964d35-72db-4fdf-8315-2f0ebe94e74f,180
5738b5f0-bcc1-460d-a0c2-2cd1a0165e2f,29de347c-6a5b-45ce-8de1-643018df5db8,2023-12-20,2023-12-23,f2d5a157-4b45-482d-9013-e0386f66e14c,180
ba46c970-74e7-4357-9692-5c1a044d9119,b7e6ac60-c1a9-4576-90c2-51f11dc38785,2023-12-20,2023-12-23,f6ca7853-3782-4050-8477-8db6fe8414e5,180
e8ed4142-3bb7-4a47-aef8-72f1612e92f2,b3b88ee7-01bc-4a98-af86-e5897994d601,2023-12-20,2023-12-23,182b6637-1f49-466a-ba20-f636eaddadb8,180
1cb2b433-2ddb-4e35-be32-beabe5ae2b95,c61c74f1-f997-4c1e-921b-bc21ffb2727d,2023-12-20,2023-12-23,5d3e2835-28b3-446b-b4f9-d16760a38733,180
b3b74958-c06b-46f5-a800-37020dec2709,5a5fff26-cd1f-42a2-8ceb-d3b8e60b74b8,2023-12-20,2023-12-22,2d7b0283-101f-4526-ae30-54275d559649,120
31a1e7cd-a843-4b00-8a65-ba7b3a36cc9d,9c835fdf-71b7-43e9-ad4f-36d593a59a0c,2023-12-20,2023-12-22,93167e9d-48b4-4881-bb54-00b90d0c1bd4,120
fef13e44-c623-4438-a33a-0a4a69d3dbbe,c8cf6708-d0af-47b0-8c5e-efe3c4f5bf67,2023-12-20,2023-12-23,1be64f33-b452-4692-95f9-66b442cf1179,180
d5722a3c-c1d0-449e-93e8-32ee92474ab3,225417d8-78c5-416c-86ee-dcc705bcb570,2023-12-20,2023-12-23,d45a7b97-cd56-4ba3-9e59-262e6a8e2e3c,180
6fedfdcd-7a8a-4a65-8cf2-db457a243c1f,23a5377f-746e-4618-8f68-f9f5d6df410e,2023-12-20,2023-12-23,ecfb04af-7f43-4504-a49f-490fe67a3188,180
9dad6f4f-f1fb-48bf-8fc7-2e942fdd6453,87e0c247-7a66-407b-8918-1cf644e1c3bb,2023-12-21,2023-12-24,00f36651-aa78-452e-a8eb-266533b280f9,180
b30fa4de-8696-4caa-8be3-2e5da884f19d,9c2f0c63-baa2-414a-a122-2b6362e3043a,2023-12-21,2023-12-24,87356906-25b0-49b4-a237-e6be599f1a85,180
bade7785-bed6-4b0b-be7c-d3a32e0141a2,1716b274-5382-4619-95d5-eb052e9a3493,2023-12-21,2023-12-23,d24f1d7d-52ef-451d-8b29-22fe53d003e3,120
02832921-eec3-4089-b56b-5336af12310d,8eaeafb0-8644-41d0-9573-3656abd5d9c2,2023-12-21,2023-12-24,afbfa6b0-38cc-48eb-b868-f726c09482ea,180
7d10cd9f-235a-4a69-8b71-6f8bac794972,4658a758-94b2-48dc-9215-986dea0585b6,2023-12-21,2023-12-24,2020b68e-da13-45b8-b4d2-6c03445e3e6a,180
4e3fabe3-c9f0-468e-9450-552417892f0a,d8187324-eee4-42a5-afb6-08a770ba7a32,2023-12-21,2023-12-24,91ab0d65-3916-4f9b-a456-67666acf9747,360
2d0420a8-b12e-4576-9665-4967cebd32ef,dd08a35c-5623-420b-b816-f45f969e80d0,2023-12-21,2023-12-23,15a17885-82fb-451a-9dbd-3b2dbf11ee6d,120
4c99033d-ee1c-436b-9830-12c37b66b5c6,cf676b9c-71f1-418c-8d0f-7ab854c7ece8,2023-12-21,2023-12-23,dac4b2f8-8705-406a-a3bd-35982fb3be68,120
30c20a18-74e7-4692-abc0-396cadd54b8b,a3cffe8f-2ea7-41ac-8a76-20df9c737603,2023-12-21,2023-12-24,ad4f4ea2-f17b-4c46-8e00-b57cb958f4f1,180
7efb47e6-a6cb-4403-a54f-4037fba460d5,71eaed91-4866-46fb-8f16-9a3ddb95e822,2023-12-21,2023-12-24,d1f29c66-fe71-4f4e-8407-3b139e107c6f,180
6e67af1f-aba4-482a-8d2c-48fda2117d8a,ab3abcb3-ae1c-403d-90ba-e8360360ec36,2023-12-21,2023-12-23,16c34dac-cd4d-43cc-abb9-960630743aec,120
99ea41ec-c98e-4907-b352-950b3e161038,95dd57a3-2f85-4893-9f08-5362c4123901,2023-12-21,2023-12-24,8d26199e-9af5-4e61-a496-388cf505f730,180
446f8512-d649-4dab-8406-b37127cc71b9,771a78cd-a86a-4798-9477-b6543de32b23,2023-12-21,2023-12-24,4bdc51e0-9b10-42fc-9c3e-6d52e8131a1d,360
aab3fe64-a362-45cc-93a0-ef9c36c695cd,222e2e45-dd2f-4560-b6fc-b705c4ada5b0,2023-12-21,2023-12-24,aae83a3e-54c5-44c2-a720-5cefcaf0d3c0,180
fb7657ed-ebc9-4a51-a9c3-8fef10638d99,96dabf16-c7a3-410e-8c3c-834a42ec04eb,2023-12-21,2023-12-24,df10fcb1-7d0d-4852-a862-394c1815961f,180
27f844d9-ce2f-4374-b1f2-db9c3c7fc1e8,cbbc9fea-f0ca-4522-895e-b94fe460b86d,2023-12-21,2023-12-24,163c748d-249d-414a-824d-962b7dbf9318,180
687bc59b-51b6-4b1a-8392-58b0564b9745,032063a3-9247-40b0-9682-82454b23de41,2023-12-21,2023-12-24,0d5eb59f-f19b-40aa-a793-210f671b8a02,180
375f2067-e2b0-490b-a941-9598331cd032,f6fd5bd0-0a50-495a-9f24-5138075a6005,2023-12-21,2023-12-23,fb0c56c6-4cfc-4026-9dd0-b6520ce5c03e,240
ad5eff58-641a-4e56-9735-3883dfb08641,1c4902ca-6f67-4076-87ee-1ccc96f55075,2023-12-21,2023-12-24,30d86945-875e-46ce-acfd-f2bd9afa0802,180
eafe886e-80ea-4c03-a8b1-ffcde3b2aedf,ad74c810-f9ac-493e-9a9b-8dac5c62c526,2023-12-21,2023-12-23,e9c6b642-11eb-46de-b4df-3930b6644864,120
d7dcdd05-b634-48d0-8af5-4713f16ecdda,07910277-5bc6-4d5d-8628-9da51fb5d6f3,2023-12-21,2023-12-23,63918460-4a58-4112-bbc1-099029ee74cf,120
99bf8c06-7517-44b5-997e-96d123871286,58c2c8fc-1008-452f-b7b1-708bf3bf5684,2023-12-21,2023-12-23,ecb573f5-1cc0-4fac-b985-1d2d0bcb2893,120
38bcdc2c-de00-4cae-a44c-c702fae2cbaf,ad892061-5873-4e69-9e78-d4a1c823062b,2023-12-21,2023-12-23,31dfe03f-bc52-4f52-a4cb-db9ce703b230,120
b2aa40a7-460a-4d11-9ec0-8730d74b3057,4da1c910-cd1e-4686-b1ee-39f67c053a6a,2023-12-21,2023-12-24,38fd6b3f-fdc3-49cc-b177-895d3468cbbf,180
94a08df0-171b-4c48-a2f4-d0836efca7fa,219fdbac-bfb3-457d-9bd3-288b47059557,2023-12-21,2023-12-23,c9bfb071-c31b-411e-8574-f500cab53f23,240
70aa555b-eece-4be5-8336-f0d6b0c7f4a4,d0705527-ad2c-4790-86da-ee5fecd97e1e,2023-12-21,2023-12-24,0849550c-428d-4766-b52c-6e3b9480ba82,180
f44300dd-a261-4abf-970e-2d5115c43903,a46ed49d-a430-4188-869a-ad0dfa639a79,2023-12-21,2023-12-24,6908cd79-273c-4830-a398-57526cb2a1f5,180
