id,user_id,lesson_date,instructor_id,lesson_level,duration_hours,lesson_price
d47d4151-c448-416b-aac0-9741ace23e6e,221578af-f509-499d-ba8d-c9b6fbda2973,2023-08-21,611e8b80-b67a-4540-bd53-29f572d207d1,Beginner,2,60
64ffaf71-c7e0-471e-9ed1-3dbf525ea3c5,1d5cddd3-4cdf-4889-8838-abb6111d7e09,2023-08-21,e4816f43-b87e-4709-a29f-9a79f17e817c,Intermediate,1,40
ef571e87-1889-4f86-946a-14fed06dfcda,8f014af5-1068-4351-aa0e-f32233544b8f,2023-08-22,74a4b1d2-d7e9-4790-9c41-1502987bd45d,Beginner,1,30
1d2ab2a6-0407-400f-b23a-7123d520cf51,b851e38b-9388-4a0a-b5fa-1383cd03ffbb,2023-08-22,35c5c391-f589-4af8-aba6-a60257d67309,Intermediate,2,80
c8f0ff39-d0a4-4572-888a-5eca15c9889d,cb29be24-402a-41ac-847f-c5f84661b046,2023-08-22,79937cc4-80bc-46a0-a944-7a00a9de435c,Intermediate,2,80
75e5bd85-c440-4a2e-a6dd-243acd652cfd,221578af-f509-499d-ba8d-c9b6fbda2973,2023-08-22,ca0a0bbd-e9ba-4a94-a645-89d20f63cbd1,Intermediate,1,40
f86a6219-65fb-4c55-a071-e5cfc6b8ed76,cfed4c14-fa06-46b7-af03-8d3f4fd8344a,2023-08-22,e589064c-bb19-4e7d-a170-5e5e6121a360,Beginner,1,30
69149252-5b18-4bad-aed0-a594d4fca9d9,843b2759-edd5-4bff-9d27-f5c1a3166ae2,2023-08-22,2cc0d450-54e5-4dc1-901b-0825c327cfd2,Advanced,1,50
abd145d2-53c7-43af-999a-90ab0fe4d63c,74cbf197-e1ac-4773-a625-ba643212f028,2023-08-22,3a01a945-8d63-4442-923f-18deab508e1a,Intermediate,1,40
a2eda373-438c-4b74-adb6-96a12112e3ce,a6cf25af-ac43-4b90-b6e8-76f0dea03f30,2023-08-23,26ce11a1-c3a0-445e-ba58-032884f8913d,Intermediate,2,80
8307a9e3-988d-4340-94bd-736c8c81cfcc,17b40614-1dd0-4ae6-8c3c-9b8fdde8e4b4,2023-08-23,7a17da55-9806-4ac8-9c96-b517d46a01da,Beginner,1,30
888f0f8f-e68e-4dc2-8ce5-43b83137d992,cb11bf7d-6101-41ce-ae31-70166c692c54,2023-08-23,29704ae7-7707-4cb7-b830-4c5339fd0191,Advanced,1,50
560b6a85-4b95-42ea-95bb-1453cee7bffc,a74b15e7-723c-428a-9ff3-0bf45f535a79,2023-08-23,a7cfb6fc-58a3-4e70-8f3f-8be3ad083d2d,Intermediate,2,80
8af4483d-2411-410d-ad35-8b7ae5c9eee4,369444d9-f1fe-47e3-8652-052c84aaef1c,2023-08-23,254b8983-21c3-47cb-829e-7d4199f6c409,Beginner,2,60
b18b87d6-8dcd-4199-83c9-0f5de94aaeb3,6c025c6b-abd9-4f9f-ae7a-a61104dd950c,2023-08-23,9cda9218-7e1a-4aa5-8ca6-e38cabc4766e,Advanced,2,100
e0662d8b-0dfd-4c18-92a3-220527351a64,9f0874bd-aed0-4dc6-a361-1fa6602d3da1,2023-08-23,620ab601-40d1-4249-8660-f4e18754c7de,Advanced,2,100
b6bfd3a9-e939-4edd-b91b-3e2ac6695c52,7f742305-94c9-44c8-829e-40ac483c45d2,2023-08-23,586343ce-336e-43f8-ab4a-50dca4fbaf8d,Intermediate,2,80
6ea6098a-3b68-4208-b5c5-cabfc442bbd4,88b188a7-228e-4872-acf2-d7fe8f705045,2023-08-23,1d40a04a-67f2-41d4-b67e-bbfcffed152c,Beginner,2,60
5d5d8d18-7b85-4ba4-9047-a924732fa2a2,c16cd6e2-1440-4131-abd5-f1308a14c769,2023-08-23,d7406750-568c-4c2c-a163-9dfbf86f6e88,Beginner,1,30
50a74924-e90c-4496-898a-7e71b2073a5e,ffbc0614-1d85-483f-a045-5dba8074e8d2,2023-08-23,8a129543-1a88-4b4c-933a-0c068fb64942,Beginner,2,60
6a3b19f8-da53-44aa-8110-1f7eef61c7e6,bba37abe-1ae1-4f3e-a2ed-145b88c6386e,2023-08-23,74a4b1d2-d7e9-4790-9c41-1502987bd45d,Advanced,2,100
c2efee15-b6a7-4cd6-b661-d8dd07a3f920,a6982986-3142-4bfc-a64c-5d4b12af7a0a,2023-08-23,803217e7-e1b0-4ca3-b691-bc9ba1f22858,Beginner,2,60
5a926b16-2ce8-48f9-ae08-d518f47a604e,def40c2f-5493-4d93-9d73-ca25806150fc,2023-08-24,34af35e0-9084-430e-a071-9236a7fe0bd6,Beginner,1,30
e6994e2f-47d0-475d-a804-a2ca8ff0dff1,d3d26cfe-cf94-49e5-850f-07124e7320cc,2023-08-24,41b400d6-ff3b-4053-b76a-d07d43799efb,Intermediate,1,40
2da84b9e-4309-40ac-8933-cb98c1a3cf3c,27429df2-5d35-4a78-9b52-c5e90f1430fb,2023-08-24,ca0a0bbd-e9ba-4a94-a645-89d20f63cbd1,Intermediate,1,40
86c5888c-2723-4867-b384-003c4a211179,2eff09fa-d7b4-4be1-a8aa-1e5524a95836,2023-08-24,0a7e00ec-6a77-4c4c-9727-4463878dc1ba,Advanced,1,50
fc2daf8c-171f-4479-8a15-4b9d4f1cc8f0,9f0874bd-aed0-4dc6-a361-1fa6602d3da1,2023-08-24,66e89a92-7c43-4e87-af44-ae7d00c2deb7,Intermediate,2,80
fa6bf4ab-bba4-4d16-86a8-bf7cfd215eb6,b4cf08e4-91af-4203-ae54-4142a4e0b546,2023-08-24,1ce0659b-3e98-443e-9ce0-b0c28c64de3a,Intermediate,2,80
8294b81a-778e-4ede-9f8c-15c6c26d9d11,91e2881c-117e-467a-9be7-3191bb5ab48a,2023-08-24,51e0b344-5c0f-4eaa-b4dd-9f0da904b8e6,Advanced,1,50
a004dd9b-c293-4f75-9f79-5c20a65874b6,ffbc0614-1d85-483f-a045-5dba8074e8d2,2023-08-24,620ab601-40d1-4249-8660-f4e18754c7de,Beginner,1,30
f7fbca60-ec62-4d54-9a73-df8c8c4c4694,204969e4-e71f-46da-95b9-2a0f21522ee1,2023-08-24,b7d954a1-5479-4e2c-8b12-11946e028a14,Beginner,2,60
ede3c5b8-8cc9-46bc-b84d-e38ec094fe13,44175a3e-bcee-4a68-a6a7-a5a124896949,2023-08-24,65c185bb-b1d0-4184-9a4d-01263782ce44,Advanced,2,100
2eee1944-f1c3-4756-b45b-089bc785a274,35cf6516-7fb0-437c-88b1-00bc49a6ee87,2023-08-24,12878cd9-93db-4188-ad2e-35a61be3a08b,Beginner,2,60
354f00f1-7621-44a6-bb29-b1a15e886368,738e8aa7-07ba-4b1e-ba00-1cc9cd864cf9,2023-08-25,d796998b-fd5b-4d7a-97a1-059b9dacc45c,Intermediate,2,80
be07f6ba-7cd7-4692-bf35-3ea17f745f82,a948ebdf-2297-49d3-9e93-6bd74664a2e7,2023-08-25,e589064c-bb19-4e7d-a170-5e5e6121a360,Beginner,2,60
cf4c6571-5e4c-424a-9fc9-3f3e68d7c7dc,b460a5d6-fe59-4158-b870-6625500ddbe0,2023-08-25,353bad73-94d6-4b29-ae94-d3c699282317,Intermediate,2,80
f7c25dcd-0531-45d7-9557-8148c569f5ad,c59ca6ab-1c06-40ee-a737-96dfb8045191,2023-08-25,dc86549b-47a6-4be8-b26d-e3597b624edf,Intermediate,2,80
a0084767-c6bd-4095-848c-32a86ca43d44,d4ad3eb3-cd22-4cae-a1de-982eafe4ff65,2023-08-25,65c185bb-b1d0-4184-9a4d-01263782ce44,Advanced,1,50
a3ac456e-d4fa-4436-9cf6-129bbb5ee882,91e2881c-117e-467a-9be7-3191bb5ab48a,2023-08-26,f4ae0675-f16a-4833-8b09-f63ca0c1c0c2,Advanced,1,50
23f84117-7e75-4a1b-8068-07c602490c46,d11fe52c-93c8-42d1-99d3-e7857efb92c8,2023-08-26,3c80a7fa-f826-443a-8e7d-74fa3b46268a,Advanced,2,100
c0355129-b672-4dd3-90da-de3f24c89115,2c1211ea-f7e7-4e66-8869-b260f36ec482,2023-08-26,c769122e-3df1-419e-9788-aaeb206e2b9e,Advanced,1,50
a5c4736a-39df-4a81-8763-68e6e6bb2a87,e96199a1-6c4b-4073-b2e2-efd1962c0631,2023-08-26,d2950da0-8df3-4639-810c-fc2ec86e68b5,Intermediate,1,40
aecffbb3-fbcf-47ea-bf31-9ba8e998d7d0,dc5683f3-1cb6-4e48-ad62-22a0b8fe38a7,2023-08-26,30ce5b61-251a-4224-b50d-6dbcf04eef9a,Intermediate,1,40
411d1f03-788e-4c8e-8c9f-3d420a86a8d5,870ebd61-88d2-4b59-9db1-1c8404490dcb,2023-08-26,96130280-eb69-4148-96fd-29c8145bcc0b,Intermediate,2,80
80eadfff-51d1-4451-889d-845527f4ca31,661cba55-0af1-4365-b7e5-a24c77cb14dd,2023-08-26,842d5872-4303-4b2f-b564-4c2e8208db20,Beginner,1,30
6d86db87-bf91-4b48-b062-9f2dc024c259,33c6f780-71bc-4548-a616-794b120ac9b3,2023-08-26,8762b268-5aa9-4496-a8ed-a25d9975af89,Beginner,2,60
ee5e020d-afc6-4571-88ef-40d0ee4d4603,1b0acb9e-ab26-481b-8beb-393865549173,2023-08-26,65c185bb-b1d0-4184-9a4d-01263782ce44,Intermediate,1,40
410acb44-927f-4378-b726-0699ee3fe7e9,44d8b0cf-4978-45bf-819a-0714efb84ba6,2023-08-26,a7cfb6fc-58a3-4e70-8f3f-8be3ad083d2d,Intermediate,1,40
bc4f8be1-1cc5-4161-a727-1699d431244d,204969e4-e71f-46da-95b9-2a0f21522ee1,2023-08-27,544add98-696b-4ea7-9b5d-7441a6b15bf0,Intermediate,1,40
ae71515e-87a4-40de-9351-c70bd5eb8714,9dd037b6-09d2-4a6a-b99f-05a7ba445c0f,2023-08-27,1ce0659b-3e98-443e-9ce0-b0c28c64de3a,Intermediate,1,40
229e1803-a202-4df5-988f-68173242a909,47136c97-af8d-4aa9-b2f7-10248631ed2c,2023-08-27,91162d58-3848-4174-8e2e-2c40b27db897,Advanced,1,50
3b5f832a-7af7-453e-92fe-c76850a15d11,83bf6fde-f52e-478d-9f5b-dda087ebdc1d,2023-08-27,ca0a0bbd-e9ba-4a94-a645-89d20f63cbd1,Advanced,1,50
ed147b89-c78b-4488-ae5a-6266a1327dd2,4a244d1c-e8b9-49b4-a6b8-9dbb7729b6dd,2023-08-27,9cda9218-7e1a-4aa5-8ca6-e38cabc4766e,Beginner,1,30
31fa26dc-2d90-4738-b5e6-bd6bcfc6a568,8b2d4b10-f0b4-4855-8e94-6f50909aba94,2023-08-27,12878cd9-93db-4188-ad2e-35a61be3a08b,Beginner,1,30
df64ffdf-6664-4de9-a170-3078a43d8907,661cba55-0af1-4365-b7e5-a24c77cb14dd,2023-08-27,c69801b0-cafe-4b61-9bc8-990c5e697aec,Advanced,2,100
6dffc8c6-ea9f-4f2a-873d-5e7dc60a1e7f,e20ae031-059f-4757-b23e-903229793e9a,2023-08-27,e4816f43-b87e-4709-a29f-9a79f17e817c,Intermediate,1,40
f5de5be5-094a-40d9-bacb-d23b9e7f5bd6,cd934f86-f956-409a-b11a-34f20b347d0f,2023-08-27,842d5872-4303-4b2f-b564-4c2e8208db20,Advanced,1,50
8039c389-e884-402a-ac1c-d1e03e9607b7,b3fb1e0f-fa09-472f-b5ed-94b5cbe2e29b,2023-08-27,353bad73-94d6-4b29-ae94-d3c699282317,Beginner,1,30
30f384ad-83c5-4afa-8701-606eff06d8ba,4cc5e018-1da8-469f-81a8-8e0bd2adc1c3,2023-08-27,dee46f5a-b98b-4684-9309-97cb0787ddd2,Intermediate,1,40
9e51e2c4-d0f5-4d45-9b34-cf483b42e4c3,eb04635e-0631-4227-b973-dc9293bc7214,2023-08-27,8af5e573-c787-4260-a4b4-676430fc4a9e,Advanced,1,50
a325acfd-626c-4eea-9563-d5219b69a3e6,55d5d73f-66e7-4faa-9aa6-7426e600c4bd,2023-08-27,930b438a-6b75-44ec-b63a-10d1f5b0a6dd,Advanced,2,100
8520dbc0-7de4-45fc-b025-c58bd49919c9,661cba55-0af1-4365-b7e5-a24c77cb14dd,2023-08-28,7a17da55-9806-4ac8-9c96-b517d46a01da,Beginner,2,60
11a2742f-795f-4f42-b6e4-0cb49791da32,77dd5a71-0e4e-4f42-bad3-eb11b052fa9e,2023-08-28,3a01a945-8d63-4442-923f-18deab508e1a,Beginner,2,60
e9fb9383-e0da-4e86-8f11-dd162c05a8e1,33c6f780-71bc-4548-a616-794b120ac9b3,2023-08-28,b7d954a1-5479-4e2c-8b12-11946e028a14,Beginner,2,60
b0ab2eec-af5a-464c-a6e7-b3360fd37650,e20ae031-059f-4757-b23e-903229793e9a,2023-08-28,fb47e31b-c8e2-4534-af51-8b64fa1b4a33,Beginner,1,30
17e548e1-0e01-4d75-b8f9-efd48419467d,6ddd518f-169e-4c2c-bb40-95b1452e388e,2023-08-28,611e8b80-b67a-4540-bd53-29f572d207d1,Advanced,2,100
02b3028b-2dc1-4073-8c17-0dae94ac1002,24cc68a4-d618-450e-9121-16b805a362ad,2023-08-28,8c3dabd9-7367-495f-babf-f9cf904947b0,Advanced,2,100
56ffcaa9-d828-419e-b410-31b88d8764cb,f79d8b3c-b317-4bf7-a87c-ef68404aa411,2023-08-28,6e833cca-8f08-41cd-bf32-41009c390509,Beginner,1,30
762ed258-5786-4f16-a8da-20e88df5b52f,409c9e91-2416-4537-b3f7-4403f9845503,2023-08-28,99725502-3fc8-4a57-bdc8-3ca2bbbeb35b,Beginner,1,30
762557af-c448-4ee3-9a30-6e19d286a894,a58134ee-59cf-497c-a550-d680f04f1601,2023-08-28,44436880-c6a4-4012-877f-5a672d1405b4,Advanced,1,50
054a042d-200c-41d6-9ef5-3ad84f814e1a,94ff6cd5-149f-4c05-a47d-b675d72511db,2023-08-28,74a4b1d2-d7e9-4790-9c41-1502987bd45d,Advanced,2,100
9ffc9c6f-ee1b-40f3-83ee-50e879e33109,fe699e35-6754-4775-bb56-dc67b9825eee,2023-08-28,ae18b978-fde2-4a35-b1b4-9b621e25417a,Intermediate,1,40
fdade20f-3593-4bd4-8459-1bbb03f8e908,dc62cc95-f6e3-40d9-9996-f99d8616207e,2023-08-29,60e98da3-70c4-4fd4-9d81-5e3be0f3de94,Advanced,1,50
48972ee0-2e13-466c-8f12-3859e3d33501,7361b6ac-6b92-4bba-8284-8d2049a12020,2023-08-29,b7d954a1-5479-4e2c-8b12-11946e028a14,Beginner,1,30
c23bd61b-bcab-467a-8c2b-a1fb34a374ea,b9c8f9ea-ed5a-4fc0-a797-e2479c34ba0b,2023-08-29,fb47e31b-c8e2-4534-af51-8b64fa1b4a33,Intermediate,1,40
2a1c015b-7403-421b-956d-ef7eacaa0bc4,ea2e28f6-42e7-4ee8-b68c-e209ee951fc4,2023-08-29,69953fd4-8da6-46c2-b765-a3120169adfb,Advanced,2,100
4c0c8013-9ab7-4c12-b94b-94a07b92b0e6,71ac565d-4f58-4738-9fec-38d6db233205,2023-08-29,34af35e0-9084-430e-a071-9236a7fe0bd6,Advanced,2,100
004e4fea-f93f-4c92-8961-1e43873d99e8,55d5d73f-66e7-4faa-9aa6-7426e600c4bd,2023-08-29,ae18b978-fde2-4a35-b1b4-9b621e25417a,Advanced,1,50
ecc1bc5e-38f4-449e-b1b5-20f7a146060a,48215995-6c16-43bb-b17b-06c545f6b1ca,2023-08-29,586343ce-336e-43f8-ab4a-50dca4fbaf8d,Advanced,2,100
e28eaa15-97d6-450b-aa64-b5113f9eee82,61fece9b-8c69-40bc-a117-cf2976b68666,2023-08-29,29704ae7-7707-4cb7-b830-4c5339fd0191,Advanced,1,50
eba85180-522d-43f1-bc31-131679fdd8cf,3b35f671-fe97-4efd-b0e0-aa670add5344,2023-08-29,ce9e79eb-cbd6-4f8f-9536-6f2c0a1c3848,Beginner,1,30
76c98d89-d0c8-4117-a0e9-365cfbe7e88a,441ecc30-5c61-4f12-88c5-07c97139da6e,2023-08-29,544add98-696b-4ea7-9b5d-7441a6b15bf0,Advanced,2,100
f95379bc-7a24-4e60-8ffc-df41ffe38862,db26835d-92cb-4656-afdb-168c929ba0de,2023-08-30,1ad920f3-4bee-4864-8639-dd43049e11b0,Intermediate,1,40
ef91a730-6352-4fd8-8a5f-dabdea1286d9,6a1cb0f7-13c1-4b3e-95db-4136aa5c3f2b,2023-08-30,101aa57d-8dd6-45a1-8b4a-251db11a34d8,Beginner,1,30
a7a6d988-14b2-4d3a-9392-56abfb0471a0,3ba805d6-118b-410f-81ee-c0033ca74b60,2023-08-30,51e0b344-5c0f-4eaa-b4dd-9f0da904b8e6,Advanced,1,50
73feaa09-1b0f-4fdc-bfe4-a1fd72081436,2b5c3389-c443-48d1-92e5-57134d52db8c,2023-08-30,254b8983-21c3-47cb-829e-7d4199f6c409,Intermediate,2,80
535b634f-83c7-4b87-9a9f-089d756e7d77,bc43ae79-6256-46e5-a84e-9309f440fe4a,2023-08-30,dee46f5a-b98b-4684-9309-97cb0787ddd2,Beginner,2,60
24ef9b70-548f-4f3c-aa0d-c184fa30b1ba,2cc53d64-c676-4ac0-9e61-355c1728c80f,2023-08-30,ac16be0f-d47a-4aa6-bafb-a48708249d88,Advanced,2,100
691a83a4-746a-442f-867e-3e62bc16997b,1b4a8cf5-f11a-4381-9474-fe20ff0a3c62,2023-08-30,cd926f73-cd1a-4104-a30e-47298bf03ed1,Intermediate,2,80
f66337f3-e1a0-4cf3-9c6e-53818f379e24,d6aeb405-8c6a-4a47-aefc-01c2560438d7,2023-08-30,69953fd4-8da6-46c2-b765-a3120169adfb,Beginner,1,30
2653de25-9e0f-4f18-9eda-049fbba921b6,ca0f0e3b-1a40-4ffa-942d-17fb036dd73c,2023-08-30,29704ae7-7707-4cb7-b830-4c5339fd0191,Advanced,1,50
5b8b5b1b-d9ad-4d52-b95a-d5140a36c014,9fd13b96-268c-4de6-80a9-4e5e1fe41d61,2023-08-30,c615fa53-2dc9-43a1-88de-0bb613615ada,Advanced,2,100
ffd8513d-1ebd-499f-b4aa-d259074b7894,6a1cb0f7-13c1-4b3e-95db-4136aa5c3f2b,2023-08-31,c769122e-3df1-419e-9788-aaeb206e2b9e,Advanced,1,50
d4c29644-b58f-4bd9-9441-a329c412ef66,6214169b-4a95-4e8b-bac3-d05f9a5216fa,2023-08-31,dc86549b-47a6-4be8-b26d-e3597b624edf,Intermediate,2,80
f0987f8e-c655-44c0-b0ab-3f745f98c2b7,6ffb0c11-c1af-4844-83fd-8f16d93c8d1a,2023-08-31,ca55db67-e848-4935-9565-f68a3c32caf3,Beginner,2,60
d1948acd-3ea9-4a3e-9924-5587adca8d7c,93a8a82f-edb7-4429-86d1-c5fb5068399f,2023-08-31,ea247725-63d7-426f-8022-e8410ec1f9cc,Advanced,1,50
fb0375b3-9c6a-468c-b6cd-de169ee1f9b3,9fd13b96-268c-4de6-80a9-4e5e1fe41d61,2023-08-31,978b2cfe-6d99-4e11-a19a-65417087612d,Intermediate,1,40
0fed1bc3-eac4-485a-bda7-321f950a0182,de692745-a7d5-41fa-b345-5149f0d95d6b,2023-08-31,3fb1ea8d-efee-4d06-be63-fb411a1ddad9,Advanced,1,50
6bef4069-be73-466b-9c72-10f4394fac8e,646b2f0c-50a3-4bb6-814a-898f1fe59911,2023-08-31,30ce5b61-251a-4224-b50d-6dbcf04eef9a,Intermediate,1,40
ea7f1ce6-1324-482e-894a-78bb5e02c909,b91b230d-f34a-49c9-a6a6-c87d10108840,2023-08-31,6bc7e89e-3c51-4ae7-85e6-358da1afb3ff,Intermediate,2,80
fbfe4501-b8e1-478a-a5e0-8a7e88ae0860,7d246082-94fe-452d-bd03-acb1561455af,2023-09-01,7ef230cc-e69a-44b8-b095-74070f262d89,Beginner,2,60
ad46301b-1be9-4a38-a0fd-b74f02d2d515,1b4a8cf5-f11a-4381-9474-fe20ff0a3c62,2023-09-01,2cc0d450-54e5-4dc1-901b-0825c327cfd2,Intermediate,2,80
6da9678d-e382-49ba-9499-ed92d192080c,b22c58c4-0fcf-4cc9-ba10-39aecaab922b,2023-09-01,3c7ee4de-e80d-462c-8266-86dc8b623aae,Intermediate,1,40
cca6a6cf-f4ed-4b55-b673-462fdfe06de4,cc7e7c41-13b0-4459-a575-de77abbd3181,2023-09-01,1ce0659b-3e98-443e-9ce0-b0c28c64de3a,Advanced,1,50
7c02d282-36a8-4e63-9884-854206c3091b,6fffe085-a48b-41f2-9170-54427c1cad4a,2023-09-01,12878cd9-93db-4188-ad2e-35a61be3a08b,Beginner,2,60
072365f1-5e21-454b-8e92-dfc48c3c2497,67d4256c-01cc-409e-937c-4bbd20bdf08f,2023-09-01,41b400d6-ff3b-4053-b76a-d07d43799efb,Advanced,1,50
3bad4a18-1ef7-40e1-8986-a9c9a47dbdf3,fc26fa41-7238-437b-a952-cb3037a90328,2023-09-01,4581f151-bea8-4fa7-bd6a-5d11a07227a9,Intermediate,1,40
55300985-a7f7-4b4b-819f-0ec30bec0fe5,e8a1a948-35ae-461b-8d8c-3abe7e738131,2023-09-02,41b400d6-ff3b-4053-b76a-d07d43799efb,Advanced,2,100
7fc97793-524a-47bf-9351-822d4600ed51,a8159d07-9435-4afe-8ea1-b4eaebc1027b,2023-09-02,c769122e-3df1-419e-9788-aaeb206e2b9e,Advanced,1,50
0ffefe95-634a-4225-9277-204036387007,7094b4ed-bf5a-4bc7-a871-54d422eebb07,2023-09-02,ac16be0f-d47a-4aa6-bafb-a48708249d88,Intermediate,1,40
34b21e2e-b8c6-4a42-9d8f-6573a7bc1db8,c5bc5f5f-5048-4a39-9aff-f9b2f16a941a,2023-09-02,9224b5fb-3fdd-4af1-aa29-20a3d5f0ab1b,Advanced,1,50
dba6206a-2235-4199-aa65-73fe8609067d,5539f275-8993-4c2c-87f4-be44efa76559,2023-09-02,3a01a945-8d63-4442-923f-18deab508e1a,Intermediate,1,40
7799b62a-b634-4a80-9f7e-8e66751653eb,57a7cf18-5765-4342-b3c1-f9d6268e53ce,2023-09-02,8a8bb382-41ac-4d3a-86ac-a53ec3611088,Beginner,1,30
e77aede2-a22c-436d-9a3e-f9e29febe96f,721d7958-78aa-4383-a453-744fc329c839,2023-09-02,44436880-c6a4-4012-877f-5a672d1405b4,Beginner,2,60
7562546d-a314-4b5d-a5b0-973557c8cb4d,4c157093-08a5-4987-9350-d20cfda5514b,2023-09-02,29704ae7-7707-4cb7-b830-4c5339fd0191,Intermediate,2,80
55bf51dd-1016-48cf-8b3e-1c4d72933f11,b91b230d-f34a-49c9-a6a6-c87d10108840,2023-09-03,f38d6830-6631-4752-918d-c824e2e21918,Beginner,1,30
5fe11f5e-bdfb-455e-8146-9a8f02ccaf34,de0aafa7-86cd-493b-95fb-8a6b2ae89f7c,2023-09-03,29704ae7-7707-4cb7-b830-4c5339fd0191,Intermediate,2,80
e926e155-5794-4c62-9ddb-302cdc167b31,d2c5252f-15fd-4135-bec5-05122af66142,2023-09-03,35c5c391-f589-4af8-aba6-a60257d67309,Intermediate,2,80
bcae3e62-ea2f-44c4-8163-099b0b651825,7f41ab70-fa9f-4ee5-8ea6-00cffc29a511,2023-09-03,99725502-3fc8-4a57-bdc8-3ca2bbbeb35b,Intermediate,2,80
aa171def-0a4b-4056-8ff1-9d0086f80c90,3723458c-034a-4da3-88f7-6c7480754e25,2023-09-03,b4248eab-4924-4318-a75a-4b4f70ca4c4f,Intermediate,1,40
71a0596a-7eca-45d2-99f6-ae0bb764b502,cd640907-2bc1-4293-a5e9-ad8a28bbe11d,2023-09-03,254b8983-21c3-47cb-829e-7d4199f6c409,Advanced,1,50
afc585d0-39b2-4284-89cb-192f60f620cd,b3ea36fc-90f0-4d22-9bf5-c0f9b9b45dfa,2023-09-03,9224b5fb-3fdd-4af1-aa29-20a3d5f0ab1b,Intermediate,1,40
4029a8b1-2237-490c-a241-9c0124404b95,b2349899-dddf-420b-a14a-8761ef17ae47,2023-09-03,2af04c83-a9fd-4d66-ae63-dd5aa61963ca,Intermediate,1,40
39b84fa0-ef6b-4661-be1b-6c3d86269642,c35a63bc-e75d-4b7f-a274-1a960d028cef,2023-09-03,41b400d6-ff3b-4053-b76a-d07d43799efb,Intermediate,1,40
b499e9ba-496a-4bda-ba6b-fb7531b20a56,75e857d1-cff8-4b62-9b8e-857b01a987c2,2023-09-04,41b400d6-ff3b-4053-b76a-d07d43799efb,Beginner,2,60
2e480a36-7dcc-4327-a41d-05660732fdf6,8e7cd286-73ca-4784-94dd-59fb6364e2a3,2023-09-04,3f2641e8-768f-452e-91f6-ae5a4c9c39c5,Advanced,2,100
150c7bb7-cd91-4396-a7ca-f3a4af671b08,1dc4cabd-c584-4427-a230-e6fec4f9257e,2023-09-04,842d5872-4303-4b2f-b564-4c2e8208db20,Advanced,1,50
f9fd8a2f-1eb3-4716-abe0-7b9b7ba8382e,77ece186-230c-4afa-8c84-7e4f657b8986,2023-09-04,6e833cca-8f08-41cd-bf32-41009c390509,Advanced,1,50
e489f28b-854c-48ff-b1cc-a6ef17967e0c,33fd3c4d-c8a2-489d-a038-c1fb710773ac,2023-09-04,8b0b7489-2db2-4309-87c9-ea396b11e6c7,Advanced,2,100
6239a2ec-59c2-4b97-a129-21d392626e3f,13447c4d-406f-42d8-8590-4ea75baeeaf0,2023-09-04,f38d6830-6631-4752-918d-c824e2e21918,Beginner,2,60
3680a3aa-509e-453d-9314-d7358a9e5cf6,c35a63bc-e75d-4b7f-a274-1a960d028cef,2023-09-04,544add98-696b-4ea7-9b5d-7441a6b15bf0,Beginner,1,30
ed088527-7841-4c98-968f-80f320677110,4555651d-1c10-454c-9916-0d3343f1c91b,2023-09-04,44436880-c6a4-4012-877f-5a672d1405b4,Intermediate,1,40
1af5477d-1b0e-443c-9ba6-66a9ae348191,a87ed50a-8c7d-413f-a038-b5838559d446,2023-09-04,ae18b978-fde2-4a35-b1b4-9b621e25417a,Beginner,2,60
f70efcb7-8d6d-4b5a-a8db-525b1f7db3b4,159d344d-7509-42b1-9758-73d2a5f9548d,2023-09-04,8c3dabd9-7367-495f-babf-f9cf904947b0,Advanced,2,100
784639ae-1028-4931-8293-ec7b024b5ea5,196d6954-2e38-40de-8d1e-ddc9fd426e9a,2023-09-05,9cda9218-7e1a-4aa5-8ca6-e38cabc4766e,Beginner,2,60
daf69ded-f072-4b87-aa08-41cf1dbd235a,06acda5b-bb23-48af-9b1e-484f57f0a2d8,2023-09-05,29704ae7-7707-4cb7-b830-4c5339fd0191,Intermediate,1,40
c55a4a54-fc84-4d42-8da1-7ca07824ceb1,f6ef2511-eb9c-419b-a96b-d7c4b736fd28,2023-09-05,60e98da3-70c4-4fd4-9d81-5e3be0f3de94,Intermediate,2,80
58f6d829-601d-4ab4-b826-ace78a4db89f,c1865538-8e24-49a0-86ec-9389ef140a1b,2023-09-05,978b2cfe-6d99-4e11-a19a-65417087612d,Beginner,2,60
c18860b2-156a-45b8-a2d0-c6c4ff3883d6,bcfc7b28-982f-4394-ba9e-299d19a98147,2023-09-05,59f07501-5a51-492b-a76b-5e0f504aa2cb,Beginner,2,60
a4a33cf0-e4aa-49f1-9a18-bdbbccdba210,53cce078-ff51-44a9-a175-51bd6b7671cd,2023-09-05,8b0b7489-2db2-4309-87c9-ea396b11e6c7,Beginner,1,30
200cbf92-fbec-4453-99e6-287b49ef808b,54baedf8-91e1-474d-a1ee-c7c67930127e,2023-09-05,353bad73-94d6-4b29-ae94-d3c699282317,Intermediate,1,40
b8f5b18e-79c1-47ac-8a52-a82e40da1774,bde76a27-e993-41ae-b937-898a7524f3b3,2023-09-05,51e0b344-5c0f-4eaa-b4dd-9f0da904b8e6,Intermediate,2,80
a18ba0e6-4429-44d0-bb84-7905d8f164a7,119a8964-5915-4f09-99f1-31b1fcd964e0,2023-09-05,6bc7e89e-3c51-4ae7-85e6-358da1afb3ff,Beginner,1,30
